frame_index,color_timestamp_usec,depth_timestamp_usec,color_path,depth_path
262,8968500,8968533,color/frame_000262.jpg,depth/frame_000262.png
263,9001844,9001866,color/frame_000263.jpg,depth/frame_000263.png
264,9035177,9035200,color/frame_000264.jpg,depth/frame_000264.png
265,9068522,9068511,color/frame_000265.jpg,depth/frame_000265.png
266,9101833,9101866,color/frame_000266.jpg,depth/frame_000266.png
267,9135177,9135200,color/frame_000267.jpg,depth/frame_000267.png
268,9168511,9168533,color/frame_000268.jpg,depth/frame_000268.png
269,9201855,9201844,color/frame_000269.jpg,depth/frame_000269.png
270,9235166,9235200,color/frame_000270.jpg,depth/frame_000270.png
271,9268511,9268533,color/frame_000271.jpg,depth/frame_000271.png
272,9301844,9301866,color/frame_000272.jpg,depth/frame_000272.png
273,9335188,9335177,color/frame_000273.jpg,depth/frame_000273.png
274,9368500,9368533,color/frame_000274.jpg,depth/frame_000274.png
275,9401844,9401866,color/frame_000275.jpg,depth/frame_000275.png
276,9435177,9435200,color/frame_000276.jpg,depth/frame_000276.png
277,9468511,9468522,color/frame_000277.jpg,depth/frame_000277.png
278,9501844,9501866,color/frame_000278.jpg,depth/frame_000278.png
279,9535177,9535188,color/frame_000279.jpg,depth/frame_000279.png
280,9568500,9568533,color/frame_000280.jpg,depth/frame_000280.png
281,9601844,9601866,color/frame_000281.jpg,depth/frame_000281.png
282,9635177,9635200,color/frame_000282.jpg,depth/frame_000282.png
283,9668522,9668522,color/frame_000283.jpg,depth/frame_000283.png
284,9701844,9701866,color/frame_000284.jpg,depth/frame_000284.png
285,9735177,9735188,color/frame_000285.jpg,depth/frame_000285.png
286,9768511,9768533,color/frame_000286.jpg,depth/frame_000286.png
287,9801844,9801855,color/frame_000287.jpg,depth/frame_000287.png
288,9835166,9835200,color/frame_000288.jpg,depth/frame_000288.png
289,9868511,9868522,color/frame_000289.jpg,depth/frame_000289.png
290,9901833,9901866,color/frame_000290.jpg,depth/frame_000290.png
291,9935177,9935188,color/frame_000291.jpg,depth/frame_000291.png
292,9968511,9968533,color/frame_000292.jpg,depth/frame_000292.png
293,10001844,10001855,color/frame_000293.jpg,depth/frame_000293.png
294,10035166,10035200,color/frame_000294.jpg,depth/frame_000294.png
295,10068511,10068522,color/frame_000295.jpg,depth/frame_000295.png
296,10101833,10101866,color/frame_000296.jpg,depth/frame_000296.png
297,10135177,10135200,color/frame_000297.jpg,depth/frame_000297.png
298,10168511,10168533,color/frame_000298.jpg,depth/frame_000298.png
299,10201844,10201855,color/frame_000299.jpg,depth/frame_000299.png
300,10235177,10235200,color/frame_000300.jpg,depth/frame_000300.png
301,10268511,10268533,color/frame_000301.jpg,depth/frame_000301.png
302,10301855,10301866,color/frame_000302.jpg,depth/frame_000302.png
303,10335188,10335200,color/frame_000303.jpg,depth/frame_000303.png
304,10368522,10368533,color/frame_000304.jpg,depth/frame_000304.png
305,10401866,10401866,color/frame_000305.jpg,depth/frame_000305.png
306,10435200,10435166,color/frame_000306.jpg,depth/frame_000306.png
307,10468500,10468533,color/frame_000307.jpg,depth/frame_000307.png
308,10501844,10501855,color/frame_000308.jpg,depth/frame_000308.png
309,10535166,10535200,color/frame_000309.jpg,depth/frame_000309.png
310,10568500,10568522,color/frame_000310.jpg,depth/frame_000310.png
311,10601833,10601866,color/frame_000311.jpg,depth/frame_000311.png
312,10635166,10635188,color/frame_000312.jpg,depth/frame_000312.png
313,10668500,10668533,color/frame_000313.jpg,depth/frame_000313.png
314,10701833,10701855,color/frame_000314.jpg,depth/frame_000314.png
315,10735166,10735200,color/frame_000315.jpg,depth/frame_000315.png
316,10768500,10768533,color/frame_000316.jpg,depth/frame_000316.png
317,10801833,10801866,color/frame_000317.jpg,depth/frame_000317.png
318,10835177,10835188,color/frame_000318.jpg,depth/frame_000318.png
319,10868500,10868533,color/frame_000319.jpg,depth/frame_000319.png
320,10901833,10901866,color/frame_000320.jpg,depth/frame_000320.png
321,10935177,10935200,color/frame_000321.jpg,depth/frame_000321.png
322,10968511,10968522,color/frame_000322.jpg,depth/frame_000322.png
323,11001833,11001866,color/frame_000323.jpg,depth/frame_000323.png
324,11035177,11035188,color/frame_000324.jpg,depth/frame_000324.png
325,11068511,11068533,color/frame_000325.jpg,depth/frame_000325.png
326,11101844,11101844,color/frame_000326.jpg,depth/frame_000326.png
327,11135166,11135200,color/frame_000327.jpg,depth/frame_000327.png
328,11168500,11168522,color/frame_000328.jpg,depth/frame_000328.png
329,11201833,11201866,color/frame_000329.jpg,depth/frame_000329.png
330,11235166,11235188,color/frame_000330.jpg,depth/frame_000330.png
331,11268500,11268533,color/frame_000331.jpg,depth/frame_000331.png
332,11301833,11301855,color/frame_000332.jpg,depth/frame_000332.png
333,11335166,11335200,color/frame_000333.jpg,depth/frame_000333.png
334,11368511,11368522,color/frame_000334.jpg,depth/frame_000334.png
335,11401833,11401866,color/frame_000335.jpg,depth/frame_000335.png
336,11435177,11435200,color/frame_000336.jpg,depth/frame_000336.png
337,11468511,11468533,color/frame_000337.jpg,depth/frame_000337.png
338,11501855,11501844,color/frame_000338.jpg,depth/frame_000338.png
339,11535166,11535200,color/frame_000339.jpg,depth/frame_000339.png
340,11568511,11568522,color/frame_000340.jpg,depth/frame_000340.png
341,11601833,11601866,color/frame_000341.jpg,depth/frame_000341.png
342,11635166,11635188,color/frame_000342.jpg,depth/frame_000342.png
343,11668511,11668533,color/frame_000343.jpg,depth/frame_000343.png
344,11701844,11701855,color/frame_000344.jpg,depth/frame_000344.png
345,11735166,11735200,color/frame_000345.jpg,depth/frame_000345.png
346,11768511,11768522,color/frame_000346.jpg,depth/frame_000346.png
347,11801833,11801866,color/frame_000347.jpg,depth/frame_000347.png
348,11835177,11835188,color/frame_000348.jpg,depth/frame_000348.png
349,11868511,11868533,color/frame_000349.jpg,depth/frame_000349.png
350,11901844,11901866,color/frame_000350.jpg,depth/frame_000350.png
351,11935177,11935200,color/frame_000351.jpg,depth/frame_000351.png
352,11968522,11968511,color/frame_000352.jpg,depth/frame_000352.png
353,12001833,12001866,color/frame_000353.jpg,depth/frame_000353.png
354,12035166,12035188,color/frame_000354.jpg,depth/frame_000354.png
355,12068511,12068533,color/frame_000355.jpg,depth/frame_000355.png
356,12101844,12101855,color/frame_000356.jpg,depth/frame_000356.png
357,12135166,12135200,color/frame_000357.jpg,depth/frame_000357.png
358,12168511,12168522,color/frame_000358.jpg,depth/frame_000358.png
359,12201833,12201866,color/frame_000359.jpg,depth/frame_000359.png
360,12235177,12235188,color/frame_000360.jpg,depth/frame_000360.png
361,12268500,12268533,color/frame_000361.jpg,depth/frame_000361.png
362,12301844,12301866,color/frame_000362.jpg,depth/frame_000362.png
363,12335177,12335200,color/frame_000363.jpg,depth/frame_000363.png
364,12368522,12368511,color/frame_000364.jpg,depth/frame_000364.png
365,12401833,12401866,color/frame_000365.jpg,depth/frame_000365.png
366,12435166,12435188,color/frame_000366.jpg,depth/frame_000366.png
367,12468500,12468533,color/frame_000367.jpg,depth/frame_000367.png
368,12501833,12501866,color/frame_000368.jpg,depth/frame_000368.png
369,12535166,12535200,color/frame_000369.jpg,depth/frame_000369.png
